frame_index,file,line,point_index,x,y,z
0,000000.png,center,19,9.500000000,0.787927007,0.000000000
1,000001.png,left,0,0.000000000,2.051803666,0.000000000
1,000001.png,left,1,0.500000000,2.097039058,0.000000000
1,000001.png,left,2,1.000000000,2.141986868,0.000000000
1,000001.png,left,3,1.500000000,2.186647096,0.000000000
1,000001.png,left,4,2.000000000,2.231019742,0.000000000
1,000001.png,left,5,2.500000000,2.275104805,0.000000000
1,000001.png,left,6,3.000000000,2.318902286,0.000000000
1,000001.png,left,7,3.500000000,2.362412185,0.000000000
1,000001.png,left,8,4.000000000,2.405634502,0.000000000
1,000001.png,left,9,4.500000000,2.448569236,0.000000000
1,000001.png,left,10,5.000000000,2.491216389,0.000000000
1,000001.png,left,11,5.500000000,2.533575959,0.000000000
1,000001.png,left,12,6.000000000,2.575647946,0.000000000
1,000001.png,left,13,6.500000000,2.617432352,0.000000000
1,000001.png,left,14,7.000000000,2.658929175,0.000000000
1,000001.png,left,15,7.500000000,2.700138416,0.000000000
1,000001.png,left,16,8.000000000,2.741060075,0.000000000
1,000001.png,left,17,8.500000000,2.781694152,0.000000000
1,000001.png,left,18,9.000000000,2.822040647,0.000000000
1,000001.png,left,19,9.500000000,2.862099559,0.000000000
1,000001.png,left,20,10.000000000,2.901870889,0.000000000
1,000001.png,right,0,0.000000000,-1.453772257,0.000000000
1,000001.png,right,1,0.500000000,-1.444274199,0.000000000
1,000001.png,right,2,1.000000000,-1.434818074,0.000000000
1,000001.png,right,3,1.500000000,-1.425403882,0.000000000
1,000001.png,right,4,2.000000000,-1.416031623,0.000000000
1,000001.png,right,5,2.500000000,-1.406701297,0.000000000
1,000001.png,right,6,3.000000000,-1.397412904,0.000000000
1,000001.png,right,7,3.500000000,-1.388166444,0.000000000
1,000001.png,right,8,4.000000000,-1.378961917,0.000000000
1,000001.png,right,9,4.500000000,-1.369799322,0.000000000
1,000001.png,right,10,5.000000000,-1.360678661,0.000000000
1,000001.png,right,11,5.500000000,-1.351599933,0.000000000
1,000001.png,right,12,6.000000000,-1.342563138,0.000000000
1,000001.png,right,13,6.500000000,-1.333568275,0.000000000
1,000001.png,right,14,7.000000000,-1.324615346,0.000000000
1,000001.png,right,15,7.500000000,-1.315704350,0.000000000
1,000001.png,right,16,8.000000000,-1.306835286,0.000000000
1,000001.png,right,17,8.500000000,-1.298008156,0.000000000
1,000001.png,right,18,9.000000000,-1.289222959,0.000000000
1,000001.png,right,19,9.500000000,-1.280479694,0.000000000
1,000001.png,center,0,0.000000000,0.299015704,0.000000000
1,000001.png,center,1,0.500000000,0.326382429,0.000000000
1,000001.png,center,2,1.000000000,0.353584397,0.000000000
1,000001.png,center,3,1.500000000,0.380621607,0.000000000
1,000001.png,center,4,2.000000000,0.407494059,0.000000000
1,000001.png,center,5,2.500000000,0.434201754,0.000000000
1,000001.png,center,6,3.000000000,0.460744691,0.000000000
1,000001.png,center,7,3.500000000,0.487122871,0.000000000
1,000001.png,center,8,4.000000000,0.513336293,0.000000000
1,000001.png,center,9,4.500000000,0.539384957,0.000000000
1,000001.png,center,10,5.000000000,0.565268864,0.000000000
1,000001.png,center,11,5.500000000,0.590988013,0.000000000
1,000001.png,center,12,6.000000000,0.616542404,0.000000000
1,000001.png,center,13,6.500000000,0.641932038,0.000000000
1,000001.png,center,14,7.000000000,0.667156915,0.000000000
1,000001.png,center,15,7.500000000,0.692217033,0.000000000
1,000001.png,center,16,8.000000000,0.717112395,0.000000000
1,000001.png,center,17,8.500000000,0.741842998,0.000000000
1,000001.png,center,18,9.000000000,0.766408844,0.000000000
1,000001.png,center,19,9.500000000,0.790809932,0.000000000
2,000002.png,left,0,0.000000000,2.058578833,0.000000000
2,000002.png,left,1,0.500000000,2.102245243,0.000000000
2,000002.png,left,2,1.000000000,2.145757414,0.000000000
2,000002.png,left,3,1.500000000,2.189115348,0.000000000
2,000002.png,left,4,2.000000000,2.232319043,0.000000000
2,000002.png,left,5,2.500000000,2.275368499,0.000000000
2,000002.png,left,6,3.000000000,2.318263717,0.000000000
2,000002.png,left,7,3.500000000,2.361004696,0.000000000
2,000002.png,left,8,4.000000000,2.403591438,0.000000000
2,000002.png,left,9,4.500000000,2.446023940,0.000000000
2,000002.png,left,10,5.000000000,2.488302205,0.000000000
2,000002.png,left,11,5.500000000,2.530426230,0.000000000
2,000002.png,left,12,6.000000000,2.572396018,0.000000000
2,000002.png,left,13,6.500000000,2.614211567,0.000000000
2,000002.png,left,14,7.000000000,2.655872877,0.000000000
2,000002.png,left,15,7.500000000,2.697379950,0.000000000
2,000002.png,left,16,8.000000000,2.738732783,0.000000000
2,000002.png,left,17,8.500000000,2.779931379,0.000000000
2,000002.png,left,18,9.000000000,2.820975735,0.000000000
2,000002.png,left,19,9.500000000,2.861865854,0.000000000
2,000002.png,left,20,10.000000000,2.902601734,0.000000000
2,000002.png,right,0,0.000000000,-1.452252562,0.000000000
2,000002.png,right,1,0.500000000,-1.442884853,0.000000000
2,000002.png,right,2,1.000000000,-1.433565047,0.000000000
2,000002.png,right,3,1.500000000,-1.424293144,0.000000000
2,000002.png,right,4,2.000000000,-1.415069145,0.000000000
2,000002.png,right,5,2.500000000,-1.405893048,0.000000000
2,000002.png,right,6,3.000000000,-1.396764855,0.000000000
2,000002.png,right,7,3.500000000,-1.387684565,0.000000000
2,000002.png,right,8,4.000000000,-1.378652178,0.000000000
2,000002.png,right,9,4.500000000,-1.369667694,0.000000000
2,000002.png,right,10,5.000000000,-1.360731114,0.000000000
2,000002.png,right,11,5.500000000,-1.351842436,0.000000000
2,000002.png,right,12,6.000000000,-1.343001662,0.000000000
2,000002.png,right,13,6.500000000,-1.334208791,0.000000000
2,000002.png,right,14,7.000000000,-1.325463823,0.000000000
2,000002.png,right,15,7.500000000,-1.316766759,0.000000000
2,000002.png,right,16,8.000000000,-1.308117597,0.000000000
2,000002.png,right,17,8.500000000,-1.299516339,0.000000000
2,000002.png,right,18,9.000000000,-1.290962984,0.000000000
2,000002.png,right,19,9.500000000,-1.282457532,0.000000000
2,000002.png,center,0,0.000000000,0.303163135,0.000000000
2,000002.png,center,1,0.500000000,0.329680195,0.000000000
2,000002.png,center,2,1.000000000,0.356096184,0.000000000
2,000002.png,center,3,1.500000000,0.382411102,0.000000000
2,000002.png,center,4,2.000000000,0.408624949,0.000000000
2,000002.png,center,5,2.500000000,0.434737725,0.000000000
2,000002.png,center,6,3.000000000,0.460749431,0.000000000
2,000002.png,center,7,3.500000000,0.486660066,0.000000000
2,000002.png,center,8,4.000000000,0.512469630,0.000000000
2,000002.png,center,9,4.500000000,0.538178123,0.000000000
2,000002.png,center,10,5.000000000,0.563785545,0.000000000
2,000002.png,center,11,5.500000000,0.589291897,0.000000000
2,000002.png,center,12,6.000000000,0.614697178,0.000000000
2,000002.png,center,13,6.500000000,0.640001388,0.000000000
2,000002.png,center,14,7.000000000,0.665204527,0.000000000
2,000002.png,center,15,7.500000000,0.690306595,0.000000000
2,000002.png,center,16,8.000000000,0.715307593,0.000000000
2,000002.png,center,17,8.500000000,0.740207520,0.000000000
2,000002.png,center,18,9.000000000,0.765006376,0.000000000
2,000002.png,center,19,9.500000000,0.789704161,0.000000000
3,000003.png,left,0,0.000000000,2.058480550,0.000000000
3,000003.png,left,1,0.500000000,2.102232646,0.000000000
3,000003.png,left,2,1.000000000,2.145825133,0.000000000
3,000003.png,left,3,1.500000000,2.189258012,0.000000000
3,000003.png,left,4,2.000000000,2.232531282,0.000000000
3,000003.png,left,5,2.500000000,2.275644944,0.000000000
3,000003.png,left,6,3.000000000,2.318598997,0.000000000
3,000003.png,left,7,3.500000000,2.361393441,0.000000000
3,000003.png,left,8,4.000000000,2.404028277,0.000000000
3,000003.png,left,9,4.500000000,2.446503504,0.000000000
3,000003.png,left,10,5.000000000,2.488819122,0.000000000
3,000003.png,left,11,5.500000000,2.530975132,0.000000000
3,000003.png,left,12,6.000000000,2.572971534,0.000000000
3,000003.png,left,13,6.500000000,2.614808326,0.000000000
3,000003.png,left,14,7.000000000,2.656485510,0.000000000
3,000003.png,left,15,7.500000000,2.698003086,0.000000000
3,000003.png,left,16,8.000000000,2.739361053,0.000000000
3,000003.png,left,17,8.500000000,2.780559411,0.000000000
3,000003.png,left,18,9.000000000,2.821598161,0.000000000
3,000003.png,left,19,9.500000000,2.862477302,0.000000000
3,000003.png,left,20,10.000000000,2.903196834,0.000000000
3,000003.png,right,0,0.000000000,-1.453153596,0.000000000
3,000003.png,right,1,0.500000000,-1.443602327,0.000000000
3,000003.png,right,2,1.000000000,-1.434102827,0.000000000
3,000003.png,right,3,1.500000000,-1.424655094,0.000000000
3,000003.png,right,4,2.000000000,-1.415259130,0.000000000
3,000003.png,right,5,2.500000000,-1.405914934,0.000000000
3,000003.png,right,6,3.000000000,-1.396622506,0.000000000
3,000003.png,right,7,3.500000000,-1.387381846,0.000000000
3,000003.png,right,8,4.000000000,-1.378192955,0.000000000
3,000003.png,right,9,4.500000000,-1.369055832,0.000000000
3,000003.png,right,10,5.000000000,-1.359970477,0.000000000
3,000003.png,right,11,5.500000000,-1.350936890,0.000000000
3,000003.png,right,12,6.000000000,-1.341955072,0.000000000
3,000003.png,right,13,6.500000000,-1.333025022,0.000000000
3,000003.png,right,14,7.000000000,-1.324146740,0.000000000
3,000003.png,right,15,7.500000000,-1.315320226,0.000000000
3,000003.png,right,16,8.000000000,-1.306545481,0.000000000
3,000003.png,right,17,8.500000000,-1.297822504,0.000000000
3,000003.png,right,18,9.000000000,-1.289151295,0.000000000
3,000003.png,right,19,9.500000000,-1.280531854,0.000000000
3,000003.png,center,0,0.000000000,0.302663477,0.000000000
3,000003.png,center,1,0.500000000,0.329315159,0.000000000
3,000003.png,center,2,1.000000000,0.355861153,0.000000000
3,000003.png,center,3,1.500000000,0.382301459,0.000000000
3,000003.png,center,4,2.000000000,0.408636076,0.000000000
3,000003.png,center,5,2.500000000,0.434865005,0.000000000
3,000003.png,center,6,3.000000000,0.460988245,0.000000000
3,000003.png,center,7,3.500000000,0.487005797,0.000000000
3,000003.png,center,8,4.000000000,0.512917661,0.000000000
3,000003.png,center,9,4.500000000,0.538723836,0.000000000
3,000003.png,center,10,5.000000000,0.564424323,0.000000000
3,000003.png,center,11,5.500000000,0.590019121,0.000000000
3,000003.png,center,12,6.000000000,0.615508231,0.000000000
3,000003.png,center,13,6.500000000,0.640891652,0.000000000
3,000003.png,center,14,7.000000000,0.666169385,0.000000000
3,000003.png,center,15,7.500000000,0.691341430,0.000000000
3,000003.png,center,16,8.000000000,0.716407786,0.000000000
3,000003.png,center,17,8.500000000,0.741368454,0.000000000
3,000003.png,center,18,9.000000000,0.766223433,0.000000000
3,000003.png,center,19,9.500000000,0.790972724,0.000000000
4,000004.png,left,0,0.000000000,2.056226398,0.000000000
4,000004.png,left,1,0.500000000,2.100617600,0.000000000
4,000004.png,left,2,1.000000000,2.144792488,0.000000000
4,000004.png,left,3,1.500000000,2.188751060,0.000000000
4,000004.png,left,4,2.000000000,2.232493318,0.000000000
4,000004.png,left,5,2.500000000,2.276019261,0.000000000
4,000004.png,left,6,3.000000000,2.319328889,0.000000000
4,000004.png,left,7,3.500000000,2.362422202,0.000000000
4,000004.png,left,8,4.000000000,2.405299201,0.000000000
4,000004.png,left,9,4.500000000,2.447959885,0.000000000
4,000004.png,left,10,5.000000000,2.490404254,0.000000000
4,000004.png,left,11,5.500000000,2.532632308,0.000000000
4,000004.png,left,12,6.000000000,2.574644048,0.000000000
4,000004.png,left,13,6.500000000,2.616439473,0.000000000
4,000004.png,left,14,7.000000000,2.658018583,0.000000000
4,000004.png,left,15,7.500000000,2.699381378,0.000000000
4,000004.png,left,16,8.000000000,2.740527859,0.000000000
4,000004.png,left,17,8.500000000,2.781458024,0.000000000
4,000004.png,left,18,9.000000000,2.822171875,0.000000000
4,000004.png,left,19,9.500000000,2.862669411,0.000000000
4,000004.png,left,20,10.000000000,2.902950633,0.000000000
4,000004.png,right,0,0.000000000,-1.453386194,0.000000000
4,000004.png,right,1,0.500000000,-1.444049807,0.000000000
4,000004.png,right,2,1.000000000,-1.434774975,0.000000000
4,000004.png,right,3,1.500000000,-1.425561700,0.000000000
4,000004.png,right,4,2.000000000,-1.416409981,0.000000000
4,000004.png,right,5,2.500000000,-1.407319817,0.000000000
4,000004.png,right,6,3.000000000,-1.398291209,0.000000000
4,000004.png,right,7,3.500000000,-1.389324157,0.000000000
4,000004.png,right,8,4.000000000,-1.380418661,0.000000000
4,000004.png,right,9,4.500000000,-1.371574721,0.000000000
4,000004.png,right,10,5.000000000,-1.362792337,0.000000000
4,000004.png,right,11,5.500000000,-1.354071508,0.000000000
4,000004.png,right,12,6.000000000,-1.345412236,0.000000000
4,000004.png,right,13,6.500000000,-1.336814519,0.000000000
4,000004.png,right,14,7.000000000,-1.328278358,0.000000000
4,000004.png,right,15,7.500000000,-1.319803753,0.000000000
4,000004.png,right,16,8.000000000,-1.311390704,0.000000000
4,000004.png,right,17,8.500000000,-1.303039210,0.000000000
4,000004.png,right,18,9.000000000,-1.294749273,0.000000000
4,000004.png,right,19,9.500000000,-1.286520891,0.000000000
4,000004.png,center,0,0.000000000,0.301420102,0.000000000
4,000004.png,center,1,0.500000000,0.328283897,0.000000000
4,000004.png,center,2,1.000000000,0.355008756,0.000000000
4,000004.png,center,3,1.500000000,0.381594680,0.000000000
4,000004.png,center,4,2.000000000,0.408041669,0.000000000
4,000004.png,center,5,2.500000000,0.434349722,0.000000000
4,000004.png,center,6,3.000000000,0.460518840,0.000000000
4,000004.png,center,7,3.500000000,0.486549023,0.000000000
4,000004.png,center,8,4.000000000,0.512440270,0.000000000
4,000004.png,center,9,4.500000000,0.538192582,0.000000000
4,000004.png,center,10,5.000000000,0.563805959,0.000000000
4,000004.png,center,11,5.500000000,0.589280400,0.000000000
4,000004.png,center,12,6.000000000,0.614615906,0.000000000
4,000004.png,center,13,6.500000000,0.639812477,0.000000000
4,000004.png,center,14,7.000000000,0.664870113,0.000000000
4,000004.png,center,15,7.500000000,0.689788813,0.000000000
4,000004.png,center,16,8.000000000,0.714568578,0.000000000
4,000004.png,center,17,8.500000000,0.739209407,0.000000000
4,000004.png,center,18,9.000000000,0.763711301,0.000000000
4,000004.png,center,19,9.500000000,0.788074260,0.000000000
5,000005.png,left,0,0.000000000,2.054414961,0.000000000
5,000005.png,left,1,0.500000000,2.098934156,0.000000000
5,000005.png,left,2,1.000000000,2.143202591,0.000000000
5,000005.png,left,3,1.500000000,2.187220263,0.000000000
5,000005.png,left,4,2.000000000,2.230987174,0.000000000
5,000005.png,left,5,2.500000000,2.274503324,0.000000000
5,000005.png,left,6,3.000000000,2.317768712,0.000000000
5,000005.png,left,7,3.500000000,2.360783338,0.000000000
5,000005.png,left,8,4.000000000,2.403547203,0.000000000
5,000005.png,left,9,4.500000000,2.446060307,0.000000000
5,000005.png,left,10,5.000000000,2.488322649,0.000000000
5,000005.png,left,11,5.500000000,2.530334229,0.000000000
5,000005.png,left,12,6.000000000,2.572095048,0.000000000
5,000005.png,left,13,6.500000000,2.613605105,0.000000000
5,000005.png,left,14,7.000000000,2.654864400,0.000000000
5,000005.png,left,15,7.500000000,2.695872934,0.000000000
5,000005.png,left,16,8.000000000,2.736630707,0.000000000
5,000005.png,left,17,8.500000000,2.777137718,0.000000000
5,000005.png,left,18,9.000000000,2.817393967,0.000000000
5,000005.png,left,19,9.500000000,2.857399455,0.000000000
5,000005.png,left,20,10.000000000,2.897154181,0.000000000
5,000005.png,right,0,0.000000000,-1.454767520,0.000000000
5,000005.png,right,1,0.500000000,-1.444896285,0.000000000
5,000005.png,right,2,1.000000000,-1.435103278,0.000000000
5,000005.png,right,3,1.500000000,-1.425388497,0.000000000
5,000005.png,right,4,2.000000000,-1.415751944,0.000000000
5,000005.png,right,5,2.500000000,-1.406193618,0.000000000
5,000005.png,right,6,3.000000000,-1.396713520,0.000000000
5,000005.png,right,7,3.500000000,-1.387311649,0.000000000
5,000005.png,right,8,4.000000000,-1.377988005,0.000000000
5,000005.png,right,9,4.500000000,-1.368742588,0.000000000
5,000005.png,right,10,5.000000000,-1.359575399,0.000000000
5,000005.png,right,11,5.500000000,-1.350486437,0.000000000
5,000005.png,right,12,6.000000000,-1.341475703,0.000000000
5,000005.png,right,13,6.500000000,-1.332543195,0.000000000
5,000005.png,right,14,7.000000000,-1.323688915,0.000000000
5,000005.png,right,15,7.500000000,-1.314912862,0.000000000
5,000005.png,right,16,8.000000000,-1.306215037,0.000000000
5,000005.png,right,17,8.500000000,-1.297595439,0.000000000
5,000005.png,right,18,9.000000000,-1.289054068,0.000000000
5,000005.png,right,19,9.500000000,-1.280590924,0.000000000
5,000005.png,center,0,0.000000000,0.299823720,0.000000000
5,000005.png,center,1,0.500000000,0.327018936,0.000000000
5,000005.png,center,2,1.000000000,0.354049657,0.000000000
5,000005.png,center,3,1.500000000,0.380915883,0.000000000
5,000005.png,center,4,2.000000000,0.407617615,0.000000000
5,000005.png,center,5,2.500000000,0.434154853,0.000000000
5,000005.png,center,6,3.000000000,0.460527596,0.000000000
5,000005.png,center,7,3.500000000,0.486735845,0.000000000
5,000005.png,center,8,4.000000000,0.512779599,0.000000000
5,000005.png,center,9,4.500000000,0.538658859,0.000000000
5,000005.png,center,10,5.000000000,0.564373625,0.000000000
5,000005.png,center,11,5.500000000,0.589923896,0.000000000
5,000005.png,center,12,6.000000000,0.615309673,0.000000000
5,000005.png,center,13,6.500000000,0.640530955,0.000000000
5,000005.png,center,14,7.000000000,0.665587743,0.000000000
5,000005.png,center,15,7.500000000,0.690480036,0.000000000
5,000005.png,center,16,8.000000000,0.715207835,0.000000000
5,000005.png,center,17,8.500000000,0.739771140,0.000000000
5,000005.png,center,18,9.000000000,0.764169950,0.000000000
5,000005.png,center,19,9.500000000,0.788404266,0.000000000
6,000006.png,left,0,0.000000000,2.048705756,0.000000000
6,000006.png,left,1,0.500000000,2.094750674,0.000000000
6,000006.png,left,2,1.000000000,2.140382946,0.000000000
6,000006.png,left,3,1.500000000,2.185602572,0.000000000
6,000006.png,left,4,2.000000000,2.230409552,0.000000000
6,000006.png,left,5,2.500000000,2.274803887,0.000000000
6,000006.png,left,6,3.000000000,2.318785575,0.000000000
6,000006.png,left,7,3.500000000,2.362354617,0.000000000
6,000006.png,left,8,4.000000000,2.405511013,0.000000000
6,000006.png,left,9,4.500000000,2.448254764,0.000000000
6,000006.png,left,10,5.000000000,2.490585868,0.000000000
6,000006.png,left,11,5.500000000,2.532504326,0.000000000
6,000006.png,left,12,6.000000000,2.574010138,0.000000000
6,000006.png,left,13,6.500000000,2.615103304,0.000000000
6,000006.png,left,14,7.000000000,2.655783825,0.000000000
6,000006.png,left,15,7.500000000,2.696051699,0.000000000
6,000006.png,left,16,8.000000000,2.735906927,0.000000000
6,000006.png,left,17,8.500000000,2.775349510,0.000000000
6,000006.png,left,18,9.000000000,2.814379446,0.000000000
6,000006.png,left,19,9.500000000,2.852996736,0.000000000
6,000006.png,left,20,10.000000000,2.891201380,0.000000000
6,000006.png,right,0,0.000000000,-1.452852041,0.000000000
6,000006.png,right,1,0.500000000,-1.443368145,0.000000000
6,000006.png,right,2,1.000000000,-1.433940450,0.000000000
6,000006.png,right,3,1.500000000,-1.424568956,0.000000000
6,000006.png,right,4,2.000000000,-1.415253662,0.000000000
6,000006.png,right,5,2.500000000,-1.405994568,0.000000000
6,000006.png,right,6,3.000000000,-1.396791675,0.000000000
6,000006.png,right,7,3.500000000,-1.387644982,0.000000000
6,000006.png,right,8,4.000000000,-1.378554490,0.000000000
6,000006.png,right,9,4.500000000,-1.369520199,0.000000000
6,000006.png,right,10,5.000000000,-1.360542108,0.000000000
6,000006.png,right,11,5.500000000,-1.351620217,0.000000000
6,000006.png,right,12,6.000000000,-1.342754527,0.000000000
6,000006.png,right,13,6.500000000,-1.333945037,0.000000000
6,000006.png,right,14,7.000000000,-1.325191748,0.000000000
6,000006.png,right,15,7.500000000,-1.316494660,0.000000000
6,000006.png,right,16,8.000000000,-1.307853772,0.000000000
6,000006.png,right,17,8.500000000,-1.299269084,0.000000000
6,000006.png,right,18,9.000000000,-1.290740597,0.000000000
6,000006.png,right,19,9.500000000,-1.282268310,0.000000000
6,000006.png,center,0,0.000000000,0.297926858,0.000000000
6,000006.png,center,1,0.500000000,0.325691264,0.000000000
6,000006.png,center,2,1.000000000,0.353221248,0.000000000
6,000006.png,center,3,1.500000000,0.380516808,0.000000000
6,000006.png,center,4,2.000000000,0.407577945,0.000000000
6,000006.png,center,5,2.500000000,0.434404659,0.000000000
6,000006.png,center,6,3.000000000,0.460996950,0.000000000
6,000006.png,center,7,3.500000000,0.487354817,0.000000000
6,000006.png,center,8,4.000000000,0.513478261,0.000000000
6,000006.png,center,9,4.500000000,0.539367282,0.000000000
6,000006.png,center,10,5.000000000,0.565021880,0.000000000
6,000006.png,center,11,5.500000000,0.590442054,0.000000000
6,000006.png,center,12,6.000000000,0.615627806,0.000000000
6,000006.png,center,13,6.500000000,0.640579134,0.000000000
6,000006.png,center,14,7.000000000,0.665296038,0.000000000
6,000006.png,center,15,7.500000000,0.689778520,0.000000000
6,000006.png,center,16,8.000000000,0.714026578,0.000000000
6,000006.png,center,17,8.500000000,0.738040213,0.000000000
6,000006.png,center,18,9.000000000,0.761819425,0.000000000
6,000006.png,center,19,9.500000000,0.785364213,0.000000000
7,000007.png,left,0,0.000000000,2.051959397,0.000000000
7,000007.png,left,1,0.500000000,2.097021064,0.000000000
7,000007.png,left,2,1.000000000,2.141789319,0.000000000
7,000007.png,left,3,1.500000000,2.186264161,0.000000000
7,000007.png,left,4,2.000000000,2.230445592,0.000000000
7,000007.png,left,5,2.500000000,2.274333610,0.000000000
7,000007.png,left,6,3.000000000,2.317928216,0.000000000
7,000007.png,left,7,3.500000000,2.361229409,0.000000000
7,000007.png,left,8,4.000000000,2.404237191,0.000000000
7,000007.png,left,9,4.500000000,2.446951560,0.000000000
7,000007.png,left,10,5.000000000,2.489372517,0.000000000
7,000007.png,left,11,5.500000000,2.531500061,0.000000000
7,000007.png,left,12,6.000000000,2.573334193,0.000000000
7,000007.png,left,13,6.500000000,2.614874913,0.000000000
7,000007.png,left,14,7.000000000,2.656122221,0.000000000
7,000007.png,left,15,7.500000000,2.697076117,0.000000000
7,000007.png,left,16,8.000000000,2.737736600,0.000000000
7,000007.png,left,17,8.500000000,2.778103671,0.000000000
7,000007.png,left,18,9.000000000,2.818177330,0.000000000
7,000007.png,left,19,9.500000000,2.857957576,0.000000000
7,000007.png,left,20,10.000000000,2.897444411,0.000000000
7,000007.png,right,0,0.000000000,-1.454166059,0.000000000
7,000007.png,right,1,0.500000000,-1.444427752,0.000000000
7,000007.png,right,2,1.000000000,-1.434756177,0.000000000
7,000007.png,right,3,1.500000000,-1.425151335,0.000000000
7,000007.png,right,4,2.000000000,-1.415613226,0.000000000
7,000007.png,right,5,2.500000000,-1.406141848,0.000000000
7,000007.png,right,6,3.000000000,-1.396737203,0.000000000
7,000007.png,right,7,3.500000000,-1.387399291,0.000000000
7,000007.png,right,8,4.000000000,-1.378128110,0.000000000
7,000007.png,right,9,4.500000000,-1.368923663,0.000000000
7,000007.png,right,10,5.000000000,-1.359785947,0.000000000
7,000007.png,right,11,5.500000000,-1.350714964,0.000000000
7,000007.png,right,12,6.000000000,-1.341710714,0.000000000
7,000007.png,right,13,6.500000000,-1.332773195,0.000000000
7,000007.png,right,14,7.000000000,-1.323902410,0.000000000
7,000007.png,right,15,7.500000000,-1.315098356,0.000000000
7,000007.png,right,16,8.000000000,-1.306361035,0.000000000
7,000007.png,right,17,8.500000000,-1.297690446,0.000000000
7,000007.png,right,18,9.000000000,-1.289086590,0.000000000
7,000007.png,right,19,9.500000000,-1.280549466,0.000000000
7,000007.png,center,0,0.000000000,0.298896669,0.000000000
7,000007.png,center,1,0.500000000,0.326296656,0.000000000
7,000007.png,center,2,1.000000000,0.353516571,0.000000000
7,000007.png,center,3,1.500000000,0.380556413,0.000000000
7,000007.png,center,4,2.000000000,0.407416183,0.000000000
7,000007.png,center,5,2.500000000,0.434095881,0.000000000
7,000007.png,center,6,3.000000000,0.460595506,0.000000000
